date,ticker,close,ret_1,dv21,q_rsi2,o1,c2,r_close,r_open
2010-05-07,BIDU,63.949,-0.04270831,9.1850195e+08,2.4808396558595263,0.04372236,0.116780534,0.11528053438663483,0.06849766826629639
2010-05-07,WYNN,48.73682,-0.04432032,2.0586933e+08,2.4808396558595263,0.077023245,0.09839688,0.09689688241481781,0.018345128059387206
2010-05-07,CSCO,15.843202,-0.030600267,8.6015904e+08,2.4808396558595263,0.057062082,0.050586592,0.04908659240603447,-0.007625867366790771
2010-05-07,BKNG,8.8280735,-0.03307599,2.5817466e+08,2.4808396558595263,0.07258516,-0.025821911,-0.027321911171078683,-0.09324752235412598
2010-05-07,BKR,22.173018,-0.034475442,1.797819e+08,2.4808396558595263,0.05468907,0.05536709,0.05386708980798721,-0.0008571043014526367
2010-05-19,SIRI,8.184225,-0.036697354,7.172004e+07,8.853466127776741,-0.038095757,-0.019047443,-0.020547442823648454,0.018302689552307128
2010-05-19,ZION,17.74315,-0.063650206,1.4047013e+08,8.853466127776741,-0.05814897,-0.025389139,-0.026889138609170915,0.03328240966796875
2010-05-19,BPOP,23.86037,-0.05325437,1.13768744e+08,8.853466127776741,-0.01874984,-0.043750107,-0.0452501072883606,-0.026978005409240724
2010-05-19,CROX,9.88,-0.037974715,3.911053e+07,8.853466127776741,-0.03441297,-0.06275302,-0.06425302171707153,-0.03085004234313965
2010-05-19,ITRI,68.08,-0.0335037,4.4903116e+07,8.853466127776741,-0.015716799,-0.0132197635,-0.014719763524830341,0.0010368928909301758
2010-05-20,UAL,17.71,-0.059978824,2.4516306e+08,1.9277607562530505,-0.018633537,0.032185297,0.030685297459363936,0.05028380012512207
2010-05-20,AMZN,5.9855,-0.039168466,1.1542423e+09,1.9277607562530505,-0.015119853,0.020132001,0.018632001489400862,0.03429294681549072
2010-05-20,HON,27.812378,-0.047196016,2.0991907e+08,1.9277607562530505,-0.021296974,0.001196843,-0.0003031570101156831,0.021483312606811522
2010-05-20,INTC,13.664535,-0.037499964,1.2876054e+09,1.9277607562530505,-0.018278718,-0.005772491,-0.007272490985691547,0.011239062309265137
2010-05-20,AMD,8.09,-0.044864237,2.9762723e+08,1.9277607562530505,-0.0271941,0.0,-0.0015,0.02645422077178955
2010-05-20,CMCSA,5.410814,-0.044937428,4.3250134e+08,1.9277607562530505,-0.020250194,-0.0011911205,-0.002691120478324592,0.017952929496765135
2010-05-20,SBUX,9.243456,-0.04161838,2.4033797e+08,1.9277607562530505,-0.022311041,-0.0011956709,-0.0026956709204241634,0.02009726619720459
2010-05-20,AAPL,7.111313,-0.042602707,6.290745e+09,1.9277607562530505,-0.020777144,0.037853345,0.03635334527492523,0.05837453460693359
2010-05-20,BIDU,67.58,-0.03636098,1.3278317e+09,1.9277607562530505,-0.02071621,0.05060666,0.04910666054487228,0.07133163070678711
2010-05-20,PEP,38.690197,-0.03301039,3.6456077e+08,1.9277607562530505,-0.01017816,-0.008456083,-0.009956083014607429,0.00023974037170410153
2010-06-09,BIDU,67.4,-0.043835953,1.2620064e+09,7.575990757987569,0.025815992,0.08086049,0.07936048811674118,0.05215931987762451
2010-06-09,REGN,24.805912,-0.055094372,2.7460522e+07,7.575990757987569,0.015575095,0.05511193,0.05361192977428436,0.037430535316467284
2010-06-23,RGLD,40.1525,-0.051676884,3.834285e+07,8.43234670806801,0.0006164889,0.024058742,0.022558742448687552,0.021927844047546385
2010-06-23,BPOP,21.548893,-0.033445127,3.4149996e+07,8.43234670806801,-0.010380493,0.01384107,0.012341070234775544,0.022975574493408202
2010-06-24,MAR,25.968449,-0.031435262,1.32490376e+08,2.265384988414013,0.0006122683,-0.013472473,-0.014972473248839378,-0.015576113700866699
2010-06-24,VECO,38.04,-0.046616554,8.737107e+07,2.265384988414013,0.00026283704,0.016561441,0.015061441123485566,0.014794240951538086
2010-06-24,SWKS,13.3744545,-0.030079694,8.8832616e+07,2.265384988414013,0.0035110195,0.047981367,0.046481366515159606,0.04281474208831787
2010-06-24,BIDU,73.8,-0.031368937,8.5311354e+08,2.265384988414013,0.0062330496,0.008672078,0.0071720781400799755,0.0009238824844360351
2010-06-24,HST,7.857792,-0.051282056,1.0427186e+08,2.265384988414013,0.010668254,0.0120816305,0.010581630527973175,-0.00010155582427978519
2010-06-24,AMD,8.13,-0.050233677,2.292518e+08,2.265384988414013,0.011070129,-0.009840089,-0.01134008889645338,-0.022181262016296388
2010-06-24,PSKY,10.344447,-0.048376303,1.0940214e+08,2.265384988414013,0.0029046903,0.039941777,0.038441776543855666,0.03542984580993652
2010-06-24,FFIV,71.98,-0.032006416,1.30481256e+08,2.265384988414013,0.0005556166,0.021255886,0.019755886182188986,0.019188772201538085
2010-06-24,VIAV,6.217292,-0.038698442,7.13577e+07,2.265384988414013,0.0,0.010064036,0.008564035654067994,0.008564005851745606
2010-06-24,TER,9.892718,-0.04609944,6.070394e+07,2.265384988414013,0.00929389,0.0018587201,0.00035872009024024007,-0.008866716861724853
2010-06-25,AAL,8.635511,-0.04284254,1.0271683e+08,4.074184336411207,0.003275321,-0.06768555,-0.06918555194139481,-0.07222913646697998
2010-06-28,SIRI,8.184225,-0.036697354,5.4623764e+07,2.4577661060128264,-0.028571805,-0.09523838,-0.09673838013410568,-0.07012741708755493
2010-06-28,WYNN,54.053223,-0.044249535,1.4913867e+08,2.4577661060128264,-0.027732149,-0.10376029,-0.10526028716564179,-0.0796967043876648
2010-06-28,LULU,19.835,-0.033852976,8.613349e+07,2.4577661060128264,-0.023695454,-0.061759442,-0.06325944209098816,-0.04048781538009644
2010-06-28,INCY,11.82,-0.03194106,2.2042628e+07,2.4577661060128264,-0.0228426,-0.06345178,-0.06495178186893463,-0.04305850410461426
2010-06-29,ISRG,36.094444,-0.032032236,1.5432707e+08,0.25527072076249624,0.0021240884,-0.03934129,-0.040841289550065996,-0.04287742519378662
2010-06-29,SBUX,9.210311,-0.05229249,1.8727547e+08,0.25527072076249624,0.0027985927,-0.01399462,-0.01549462018162012,-0.018246342182159425
2010-06-29,BIDU,67.57,-0.09228913,8.642367e+08,0.25527072076249624,0.0060678357,0.014503527,0.01300352743268013,0.00688470458984375
2010-06-29,AKAM,41.04,-0.08657911,2.16096e+08,0.25527072076249624,0.0056042774,-0.016812924,-0.018312924295663835,-0.023792256355285646
2010-06-29,MAR,24.362312,-0.049037714,1.4112227e+08,0.25527072076249624,3.9145476e-07,-0.016971052,-0.018471051692962648,-0.0184714093208313
2010-06-29,UAL,19.99,-0.03940412,1.787648e+08,0.25527072076249624,0.0015007848,0.03651824,0.035018238484859465,0.033465038299560546
2010-06-29,CTSH,22.009094,-0.043880906,1.6102266e+08,0.25527072076249624,-0.0035611084,-0.004352418,-0.005852417774498462,-0.0022941126823425293
2010-06-29,AAPL,7.661951,-0.045210652,5.91903e+09,0.25527072076249624,0.0021080046,-0.030019026,-0.03151902624964714,-0.033559431076049806
2010-06-29,WYNN,49.892838,-0.07696831,1.5448608e+08,0.25527072076249624,0.0104393205,-0.030808294,-0.03230829419195652,-0.042321373462677
2010-06-29,NTAP,27.803902,-0.045237422,2.4589323e+08,0.25527072076249624,-0.0036848509,0.0031587572,0.0016587572302669286,0.005368958473205567
2010-06-30,VIAV,5.59727,-0.0418695,6.6221216e+07,0.1519601096608909,-0.0040652305,-0.015244082,-0.016744081616401674,-0.01272450828552246
2010-07-01,INCY,10.56,-0.046070397,2.219716e+07,0.13246681706429797,0.0066287587,0.018939376,0.01743937587738037,0.010729561805725098
2010-07-01,CRUS,15.0,-0.051233422,1.0733666e+08,0.13246681706429797,0.01933333,0.041333325,0.03983332520723343,0.020082722663879393
2010-07-02,LULU,18.16,-0.039153427,9.07628e+07,0.10541958897506731,0.012940562,0.034691688,0.033191687673330306,0.019973288536071776
2010-07-02,AAL,7.7210526,-0.05317918,9.094257e+07,0.10541958897506731,0.037851077,0.13797323,0.13647323405742645,0.09497059440612793
2010-07-02,ZION,15.076595,-0.045098778,9.346082e+07,0.10541958897506731,0.017830843,0.07518055,0.07368055289983749,0.05484498596191406
2010-07-02,UAL,18.59,-0.10279919,1.7741962e+08,0.10541958897506731,0.03550295,0.0785368,0.07703680104017258,0.040058384895324706
2010-08-11,HON,27.825693,-0.03707975,1.4442682e+08,6.388143504279839,-0.015785735,-0.011719294,-0.013219293892383575,0.0026316747665405273
2010-08-11,FFIV,86.82,-0.05865774,1.5313886e+08,6.388143504279839,-0.050103646,-0.033863194,-0.035363194286823274,0.015597115516662598
2010-08-11,CRUS,18.66,-0.078518525,1.26495016e+08,6.388143504279839,-0.024115797,0.00053591793,-0.0009640820659697056,0.02376092529296875
2010-08-11,AAPL,7.483087,-0.03554269,4.7824865e+09,6.388143504279839,-0.013988696,-0.0043559074,-0.0058559074401855465,0.008269439697265625
2010-08-11,WYNN,55.5288,-0.04647851,1.4820083e+08,6.388143504279839,-0.013878021,0.00080266315,-0.000697336845099926,0.013387332916259766
2010-08-11,BIDU,84.23,-0.041424822,9.16344e+08,6.388143504279839,-0.028256023,-0.016621174,-0.018121174290776254,0.010473142623901368
2010-08-11,CTSH,25.81442,-0.03089236,1.7316509e+08,6.388143504279839,-0.018384106,-0.017034857,-0.018534856602549554,-0.00012551689147949222
2010-08-11,BIIB,55.8,-0.035603203,2.135631e+08,6.388143504279839,-0.011827954,0.0025089497,0.0010089497212320566,0.013008605003356934
2010-08-11,UAL,21.0,-0.065004416,1.23175816e+08,6.388143504279839,-0.019523803,0.02285712,0.021357120260596274,0.04172481155395508
2010-08-11,CMCSA,5.835225,-0.032240324,3.062869e+08,6.388143504279839,-0.014436944,-0.0077737393,-0.009273739285767078,0.005260835647583008
2010-08-12,MTCH,6.2495804,-0.038924653,3.2543964e+07,4.402874809800551,-0.0004174322,-0.00668067,-0.00818067019432783,-0.007765878677368164
2010-08-12,FFIV,82.77,-0.04664827,1.6367509e+08,4.402874809800551,0.000724963,0.013531506,0.012031506061553955,0.011297236442565918
2010-08-12,VIAV,5.949943,-0.056807928,5.1666716e+07,4.402874809800551,0.0019120952,-0.036328927,-0.03782892668247223,-0.03966807270050049
2010-08-12,NTAP,27.503843,-0.087199144,2.0314832e+08,4.402874809800551,0.0066525266,0.028206507,0.026706506744027136,0.01991153812408447
2010-08-13,CROX,12.8,-0.031037081,4.9027956e+07,2.836079844936492,-0.0054688007,0.05078122,0.04928122019767761,0.055059324264526366
2010-08-24,SIRI,7.4827175,-0.030303247,4.6563948e+07,3.829067972827758,3.1862567e-07,0.0,-0.0015,-0.0015003576278686524
2010-08-24,MAR,25.481783,-0.034097746,9.695362e+07,3.829067972827758,-0.0053110854,-0.002811346,-0.004311345970258116,0.0010130510330200195
2010-08-24,MELI,63.876316,-0.031869717,6.286298e+07,3.829067972827758,-0.01395604,-0.024423353,-0.025923353374004365,-0.012115468025207519
2010-08-24,FFIV,86.27,-0.033605915,1.3882909e+08,3.829067972827758,-0.0074185627,0.016112288,0.01461228846013546,0.022206793785095214
2010-08-24,TCOM,19.176804,-0.06160208,7.635798e+07,3.829067972827758,-0.0028542392,0.03450957,0.0330095694065094,0.03597069835662842
2010-08-24,UAL,19.73,-0.036150455,1.0146438e+08,3.829067972827758,-0.015712086,-0.004561589,-0.0060615890994668,0.009828458786010743
2010-08-24,WYNN,52.47819,-0.04275111,1.4126717e+08,3.829067972827758,-0.008980258,-0.0065531023,-0.008053102284669876,0.0009491548538208008
2010-08-24,CRUS,15.55,-0.04718134,1.1066254e+08,3.829067972827758,-0.034083582,0.0077170343,0.0062170343138277535,0.04177559471130371
2010-10-04,AKAM,47.39,-0.03932703,1.8838552e+08,2.529752412363379,0.008229571,-0.06625869,-0.06775869125127792,-0.07538025522232056
2010-10-04,RDWR,16.71,-0.038273435,4.8976376e+07,2.529752412363379,0.0059844637,-0.04847394,-0.049973939299583436,-0.05563442850112915
2010-10-04,CENX,12.79,-0.05399412,2.733563e+07,2.529752412363379,0.035965603,0.05316656,0.05166656082868576,0.015103827476501465
2010-10-04,MELI,64.71935,-0.06391024,5.1204676e+07,2.529752412363379,0.0055400897,-0.03698142,-0.03848141872882843,-0.043787230491638185
2010-10-04,JBLU,6.35,-0.043674693,3.061748e+07,2.529752412363379,0.011023649,0.029921269,0.02842126904428005,0.017191658973693846
2010-10-04,FSLR,142.27,-0.033688728,1.9360318e+08,2.529752412363379,0.0127222715,-0.025514899,-0.02701489882171154,-0.039256800651550294
2010-11-12,RDWR,16.145,-0.042975716,2.0240024e+07,7.42354066096253,0.0,-0.054506045,-0.05600604483485222,-0.05600606346130371
2010-11-12,BKR,24.466448,-0.030956592,1.10743656e+08,7.42354066096253,0.0032973778,-0.023289481,-0.024789481177926065,-0.027999450206756593
2010-11-12,BPOP,21.176075,-0.030716943,2.2145952e+07,7.42354066096253,0.010563608,-0.007042195,-0.008542195182293653,-0.018921722412109376
2010-11-12,CENX,14.44,-0.034113728,2.7669706e+07,7.42354066096253,0.015235476,-0.07548471,-0.07698470795154572,-0.09085868740081787
2010-11-12,WYNN,70.6927,-0.03107537,2.1416139e+08,7.42354066096253,0.009008579,-0.026486553,-0.027986553251743318,-0.036678184509277345
2010-11-12,SSRM,24.278091,-0.03517408,3.8807124e+07,7.42354066096253,-0.00039194853,-0.05723242,-0.05873242089152336,-0.05836277151107788
2010-11-12,BIDU,110.64,-0.03032427,1.4410486e+09,7.42354066096253,-0.0044287588,-0.0636298,-0.06512979859113693,-0.06096439504623413
2010-11-12,CROX,15.65,-0.03987728,4.678608e+07,7.42354066096253,0.0019169769,-0.015335449,-0.016835449017584325,-0.0187194242477417
2010-11-12,VECO,42.12,-0.038356174,8.461211e+07,7.42354066096253,0.018043736,-0.011870845,-0.013370845220983028,-0.03088443422317505
2010-11-15,FFIV,119.55,-0.034797333,3.275763e+08,5.523322584291435,-0.009368488,-0.03797575,-0.039475750863552095,-0.03037779474258423
2010-11-15,TCOM,23.043015,-0.033799257,1.2752834e+08,5.523322584291435,-0.0038868734,-0.00885336,-0.010353360079228878,-0.00648586893081665
2010-11-15,AKAM,47.21,-0.051436637,2.6373075e+08,5.523322584291435,-0.005719137,0.009955544,0.008455544024705887,0.014264832496643067
2010-11-15,AMZN,7.945,-0.040922284,1.1243997e+09,5.523322584291435,-0.0010069696,-0.0034613155,-0.0049613155294209715,-0.003956843852996826
2010-11-15,TMUS,18.481506,-0.032976262,4.4099956e+07,5.523322584291435,-0.011082567,0.009377859,0.007877858601510525,0.01918972587585449
2010-11-15,EXPE,33.859123,-0.03150755,9.682449e+07,5.523322584291435,-0.011261986,0.012038577,0.010538577347993851,0.02206600761413574
2010-11-16,SSRM,22.888597,-0.042595588,3.7602228e+07,1.7253021642757318,-0.0012473108,0.04158,0.04007999902963638,0.04138077354431152
2010-11-16,AMSC,324.9,-0.057441305,3.5532572e+07,1.7253021642757318,0.0006156116,0.023084026,0.02158402583003044,0.020954619407653807
2010-11-16,WYNN,68.8203,-0.032933224,2.182408e+08,1.7253021642757318,0.002498555,0.008235875,0.006735874585807324,0.0042231187820434574
2010-11-16,PSKY,12.218899,-0.030502107,1.3170322e+08,1.7253021642757318,0.002467523,0.02097453,0.019474529907107352,0.016961465835571288
2010-11-16,AVT,22.755087,-0.031766485,3.6142216e+07,1.7253021642757318,0.002008597,0.04419114,0.0426911406815052,0.04059804534912109
2010-11-16,BIDU,103.6,-0.04779416,1.3645912e+09,1.7253021642757318,0.0073359283,0.043822404,0.042322403997182845,0.034720788955688475
2010-11-16,TMUS,17.788254,-0.03751061,4.53556e+07,1.7253021642757318,0.0008858944,0.05403023,0.05253022840619087,0.05159724807739258
2010-11-16,FFIV,115.95,-0.030112974,3.2725738e+08,1.7253021642757318,0.0049159094,0.039327342,0.03782734206318855,0.032743106842041014
2010-11-16,FSLR,130.69,-0.06422742,2.5076448e+08,1.7253021642757318,-0.012395708,-0.053944472,-0.05544447222352028,-0.04357026958465576
2010-11-16,TER,10.3891945,-0.040746942,7.012353e+07,1.7253021642757318,0.00265489,0.031858128,0.030358127564191817,0.027625809669494628
2011-01-21,CENX,14.02,-0.035763375,2.7534082e+07,6.497823559255636,0.00071321503,0.015691819,0.014191818669438363,0.013467918395996094
2011-01-21,AAL,9.267149,-0.040975783,4.668258e+07,6.497823559255636,0.0040690275,0.030518735,0.02901873482763767,0.024842630386352538
2011-01-21,INCY,14.73,-0.03346458,3.3109732e+07,6.497823559255636,0.0013578044,-0.0006788374,-0.0021788374157622457,-0.0035338892936706543
2011-01-21,VECO,44.51,-0.031759907,8.3746456e+07,6.497823559255636,-0.0381936,0.0044933897,0.002993389744311571,0.04288209533691406
2011-02-22,GOOGL,15.126581,-0.03153569,1.4918714e+09,3.290214202239028,0.00019670432,-0.0022779873,-0.0037779873106628657,-0.0039741888046264644
2011-02-22,AMD,8.85,-0.035947703,2.5051654e+08,3.290214202239028,-0.007909677,0.028248586,0.026748585760593413,0.034946452140808104
2011-02-22,FFIV,115.11,-0.04749688,4.70129e+08,3.290214202239028,-0.0051255664,0.016940292,0.015440291970968247,0.020679484367370604
2011-02-22,AAPL,10.127695,-0.034088846,5.0736584e+09,3.290214202239028,0.00047317907,0.012610764,0.011110764242708683,0.010631929397583008
2011-02-22,MU,10.648498,-0.06666673,4.664972e+08,3.290214202239028,-0.0073257,-0.0009158356,-0.0024158356115221978,0.004957209587097168
2011-02-22,BIDU,120.28,-0.05141959,8.947163e+08,3.290214202239028,-0.00066513,-0.012221494,-0.013721493758261203,-0.013064075946807861
2011-02-22,BKNG,16.99029,-0.033746816,4.018319e+08,3.290214202239028,-0.0017749603,0.06583979,0.06433978980779648,0.066234956741333
2011-02-22,AMZN,9.021,-0.032600526,1.110846e+09,3.290214202239028,-0.0009422569,-0.0147988135,-0.01629881349951029,-0.015369643211364746
2011-02-22,WMT,13.03862,-0.030877696,5.421032e+08,3.290214202239028,-0.0039123804,-0.029439107,-0.030939106583595277,-0.027126957416534425
2011-02-22,GOOG,15.05568,-0.03153568,1.4919365e+09,3.290214202239028,0.0001966805,-0.0022778832,-0.0037778832353651524,-0.003974129199981689
2011-02-23,ADSK,39.59,-0.059619915,1.1030479e+08,2.176011691364806,0.007830295,0.07981813,0.07831812953948974,0.06992853736877441
2011-02-23,DLTR,24.29,-0.06881343,8.941214e+07,2.176011691364806,0.027171668,0.038904887,0.037404886692762374,0.009922872543334961
2011-02-23,CRUS,22.22,-0.047986325,1.10660024e+08,2.176011691364806,-0.009450904,0.07110711,0.06960711187124252,0.07982672309875488
2011-02-23,ILMN,65.29183,-0.052111264,1.29319736e+08,2.176011691364806,0.0001489846,0.03605474,0.03455474159121513,0.034400354385375975
2011-02-23,IDCC,39.94836,-0.04801166,4.4847464e+07,2.176011691364806,-0.09108028,-0.08976279,-0.09126279199123383,-5.053424835205081e-05
2011-02-23,AMD,8.55,-0.033898324,2.534308e+08,2.176011691364806,0.004678358,0.08654968,0.08504967695474625,0.07999003982543945
2011-02-23,BIDU,115.9,-0.03641501,9.1048486e+08,2.176011691364806,0.0069887624,0.040465873,0.03896587273478508,0.03174472904205322
2011-02-23,VIAV,13.401593,-0.03954336,4.7600813e+08,2.176011691364806,0.012733383,0.052631583,0.05113158306479454,0.03789664363861084
2011-02-23,INTC,14.236368,-0.030261373,8.0280045e+08,2.176011691364806,-0.0023640275,0.03356986,0.03206986120343208,0.034518967628479
2011-02-23,MU,10.2877,-0.033882514,4.6510816e+08,2.176011691364806,0.0056868014,0.08435991,0.08285990661382675,0.07672823524475098
2011-03-10,MU,9.683111,-0.0377906,4.7742234e+08,7.625678782469379,-0.0020140882,0.04330319,0.041803191661834715,0.04390884494781494
2011-03-10,ILMN,62.023346,-0.031150283,1.4726136e+08,7.625678782469379,-0.003450448,0.007998746,0.006498745888471604,0.009988795280456543
2011-03-10,ASML,38.324104,-0.056389958,7.0248584e+07,7.625678782469379,-0.016164642,0.01763382,0.016133819952607154,0.03285373306274414
2011-03-10,APA,84.09731,-0.039197568,3.2005488e+08,7.625678782469379,-0.0020699818,0.027428232,0.025928232133388518,0.02805949306488037
2011-03-10,VRTX,44.8,-0.05545016,1.4239578e+08,7.625678782469379,-0.0022321087,0.014285701,0.01278570132702589,0.015054713249206543
2011-03-10,WYNN,84.604836,-0.039035223,1.8469646e+08,7.625678782469379,-0.010967124,0.0073118065,0.005811806548386813,0.01698161220550537
2011-03-10,INTU,43.589634,-0.035036743,1.3824574e+08,7.625678782469379,-0.002407244,-0.008425222,-0.009925221778452396,-0.007532526493072509
2011-03-10,TROW,37.502876,-0.0346379,5.516529e+07,7.625678782469379,0.00078047806,-0.005931043,-0.0074310430660843845,-0.00820623779296875
2011-03-10,WDC,20.723854,-0.033239286,1.6728462e+08,7.625678782469379,-0.020105073,-0.015734356,-0.01723435589671135,0.0029603347778320312
2011-03-10,PTEN,19.514965,-0.031958863,6.4999428e+07,7.625678782469379,-0.009999841,0.038077258,0.03657725757360458,0.04706276512145996
2011-03-15,ADBE,33.04,-0.030516457,1.6882114e+08,8.685227676187495,-0.010895902,-0.036319636,-0.037819635808467866,-0.027203787803649904
2011-03-15,EXC,16.22575,-0.036139313,1.342002e+08,8.685227676187495,-0.0045961156,-0.028059592,-0.029559592470526697,-0.025071848869323732
2011-03-15,ON,9.79,-0.031651802,7.7217544e+07,8.685227676187495,0.0,-0.0061287456,-0.00762874561920762,-0.00762872838973999
